1501^89^19^2013-09-30 15:42:42^2013-09-30 15:42:42
1502^89^28^2013-09-30 15:42:42^2013-09-30 15:42:42
1503^89^108^2013-09-30 15:42:42^2013-09-30 15:42:42
1504^89^264^2013-09-30 15:42:42^2013-09-30 15:42:42
1505^89^36^2013-09-30 15:42:42^2013-09-30 15:42:42
1506^90^24^2013-09-30 15:42:43^2013-09-30 15:42:43
1507^90^25^2013-09-30 15:42:43^2013-09-30 15:42:43
1508^90^26^2013-09-30 15:42:43^2013-09-30 15:42:43
1509^90^47^2013-09-30 15:42:43^2013-09-30 15:42:43
1510^90^197^2013-09-30 15:42:43^2013-09-30 15:42:43
1511^90^27^2013-09-30 15:42:43^2013-09-30 15:42:43
1512^90^28^2013-09-30 15:42:43^2013-09-30 15:42:43
1513^90^35^2013-09-30 15:42:43^2013-09-30 15:42:43
1514^90^44^2013-09-30 15:42:44^2013-09-30 15:42:44
1515^90^237^2013-09-30 15:42:44^2013-09-30 15:42:44
1516^90^43^2013-09-30 15:42:44^2013-09-30 15:42:44
1517^90^37^2013-09-30 15:42:44^2013-09-30 15:42:44
1518^91^24^2013-09-30 15:42:44^2013-09-30 15:42:44
1519^91^284^2013-09-30 15:42:45^2013-09-30 15:42:45
1520^91^47^2013-09-30 15:42:45^2013-09-30 15:42:45
1521^91^197^2013-09-30 15:42:45^2013-09-30 15:42:45
1522^91^27^2013-09-30 15:42:45^2013-09-30 15:42:45
1523^91^28^2013-09-30 15:42:45^2013-09-30 15:42:45
1524^91^35^2013-09-30 15:42:45^2013-09-30 15:42:45
1525^91^44^2013-09-30 15:42:45^2013-09-30 15:42:45
1526^91^237^2013-09-30 15:42:46^2013-09-30 15:42:46
1527^91^43^2013-09-30 15:42:46^2013-09-30 15:42:46
1528^91^37^2013-09-30 15:42:46^2013-09-30 15:42:46
1529^92^25^2013-09-30 15:42:47^2013-09-30 15:42:47
1530^92^26^2013-09-30 15:42:47^2013-09-30 15:42:47
1531^92^23^2013-09-30 15:42:47^2013-09-30 15:42:47
1532^92^254^2013-09-30 15:42:47^2013-09-30 15:42:47
1533^92^197^2013-09-30 15:42:47^2013-09-30 15:42:47
1534^92^27^2013-09-30 15:42:47^2013-09-30 15:42:47
1535^92^28^2013-09-30 15:42:48^2013-09-30 15:42:48
1536^92^35^2013-09-30 15:42:48^2013-09-30 15:42:48
1537^92^36^2013-09-30 15:42:48^2013-09-30 15:42:48
1538^93^284^2013-09-30 15:42:48^2013-09-30 15:42:48
1539^93^26^2013-09-30 15:42:49^2013-09-30 15:42:49
1540^93^23^2013-09-30 15:42:49^2013-09-30 15:42:49
1541^93^254^2013-09-30 15:42:49^2013-09-30 15:42:49
1542^93^197^2013-09-30 15:42:49^2013-09-30 15:42:49
1543^93^27^2013-09-30 15:42:49^2013-09-30 15:42:49
1544^93^28^2013-09-30 15:42:49^2013-09-30 15:42:49
1545^93^35^2013-09-30 15:42:49^2013-09-30 15:42:49
1546^93^36^2013-09-30 15:42:49^2013-09-30 15:42:49
1547^94^25^2013-09-30 15:42:50^2013-09-30 15:42:50
1548^94^26^2013-09-30 15:42:50^2013-09-30 15:42:50
1549^94^47^2013-09-30 15:42:50^2013-09-30 15:42:50
1550^94^254^2013-09-30 15:42:50^2013-09-30 15:42:50
1551^94^197^2013-09-30 15:42:50^2013-09-30 15:42:50
1552^94^27^2013-09-30 15:42:50^2013-09-30 15:42:50
1553^94^28^2013-09-30 15:42:51^2013-09-30 15:42:51
1554^94^35^2013-09-30 15:42:51^2013-09-30 15:42:51
1555^94^36^2013-09-30 15:42:51^2013-09-30 15:42:51
1556^95^284^2013-09-30 15:42:52^2013-09-30 15:42:52
1557^95^26^2013-09-30 15:42:52^2013-09-30 15:42:52
1558^95^47^2013-09-30 15:42:52^2013-09-30 15:42:52
1559^95^254^2013-09-30 15:42:52^2013-09-30 15:42:52
1560^95^197^2013-09-30 15:42:52^2013-09-30 15:42:52
1561^95^27^2013-09-30 15:42:52^2013-09-30 15:42:52
1562^95^28^2013-09-30 15:42:52^2013-09-30 15:42:52
1563^95^35^2013-09-30 15:42:53^2013-09-30 15:42:53
1564^95^36^2013-09-30 15:42:53^2013-09-30 15:42:53
1565^96^24^2013-09-30 15:42:53^2013-09-30 15:42:53
1566^96^25^2013-09-30 15:42:53^2013-09-30 15:42:53
1567^96^26^2013-09-30 15:42:54^2013-09-30 15:42:54
1568^96^47^2013-09-30 15:42:54^2013-09-30 15:42:54
1569^96^197^2013-09-30 15:42:54^2013-09-30 15:42:54
1570^96^27^2013-09-30 15:42:54^2013-09-30 15:42:54
1571^96^28^2013-09-30 15:42:54^2013-09-30 15:42:54
1572^96^35^2013-09-30 15:42:54^2013-09-30 15:42:54
1573^96^44^2013-09-30 15:42:54^2013-09-30 15:42:54
1574^96^237^2013-09-30 15:42:55^2013-09-30 15:42:55
1575^96^43^2013-09-30 15:42:55^2013-09-30 15:42:55
1576^96^37^2013-09-30 15:42:55^2013-09-30 15:42:55
1577^97^24^2013-09-30 15:42:55^2013-09-30 15:42:55
1578^97^284^2013-09-30 15:42:56^2013-09-30 15:42:56
1579^97^26^2013-09-30 15:42:56^2013-09-30 15:42:56
1580^97^47^2013-09-30 15:42:56^2013-09-30 15:42:56
1581^97^197^2013-09-30 15:42:56^2013-09-30 15:42:56
1582^97^27^2013-09-30 15:42:56^2013-09-30 15:42:56
1583^97^28^2013-09-30 15:42:56^2013-09-30 15:42:56
1584^97^35^2013-09-30 15:42:56^2013-09-30 15:42:56
1585^97^44^2013-09-30 15:42:56^2013-09-30 15:42:56
1586^97^237^2013-09-30 15:42:56^2013-09-30 15:42:56
1587^97^43^2013-09-30 15:42:57^2013-09-30 15:42:57
1588^97^37^2013-09-30 15:42:57^2013-09-30 15:42:57
1589^98^25^2013-09-30 15:42:57^2013-09-30 15:42:57
1590^98^26^2013-09-30 15:42:58^2013-09-30 15:42:58
1591^98^23^2013-09-30 15:42:58^2013-09-30 15:42:58
1592^98^254^2013-09-30 15:42:58^2013-09-30 15:42:58
1593^98^197^2013-09-30 15:42:58^2013-09-30 15:42:58
1594^98^27^2013-09-30 15:42:58^2013-09-30 15:42:58
1595^98^28^2013-09-30 15:42:58^2013-09-30 15:42:58
1596^98^35^2013-09-30 15:42:58^2013-09-30 15:42:58
1597^98^36^2013-09-30 15:42:58^2013-09-30 15:42:58
1598^99^284^2013-09-30 15:42:59^2013-09-30 15:42:59
1599^99^26^2013-09-30 15:42:59^2013-09-30 15:42:59
1600^99^23^2013-09-30 15:43:00^2013-09-30 15:43:00
1601^99^254^2013-09-30 15:43:00^2013-09-30 15:43:00
1602^99^197^2013-09-30 15:43:00^2013-09-30 15:43:00
1603^99^27^2013-09-30 15:43:00^2013-09-30 15:43:00
1604^99^28^2013-09-30 15:43:00^2013-09-30 15:43:00
1605^99^35^2013-09-30 15:43:00^2013-09-30 15:43:00
1606^99^36^2013-09-30 15:43:00^2013-09-30 15:43:00
1607^100^25^2013-09-30 15:43:01^2013-09-30 15:43:01
1608^100^26^2013-09-30 15:43:01^2013-09-30 15:43:01
1609^100^47^2013-09-30 15:43:01^2013-09-30 15:43:01
1610^100^254^2013-09-30 15:43:01^2013-09-30 15:43:01
1611^100^197^2013-09-30 15:43:01^2013-09-30 15:43:01
1612^100^27^2013-09-30 15:43:02^2013-09-30 15:43:02
1613^100^28^2013-09-30 15:43:02^2013-09-30 15:43:02
1614^100^35^2013-09-30 15:43:02^2013-09-30 15:43:02
1615^100^36^2013-09-30 15:43:02^2013-09-30 15:43:02
1616^101^284^2013-09-30 15:43:03^2013-09-30 15:43:03
1617^101^26^2013-09-30 15:43:03^2013-09-30 15:43:03
1618^101^47^2013-09-30 15:43:04^2013-09-30 15:43:04
1619^101^254^2013-09-30 15:43:04^2013-09-30 15:43:04
1620^101^197^2013-09-30 15:43:04^2013-09-30 15:43:04
1621^101^27^2013-09-30 15:43:04^2013-09-30 15:43:04
1622^101^28^2013-09-30 15:43:04^2013-09-30 15:43:04
1623^101^35^2013-09-30 15:43:04^2013-09-30 15:43:04
1624^101^36^2013-09-30 15:43:04^2013-09-30 15:43:04
1625^102^285^2013-09-30 15:43:05^2013-09-30 15:43:05
1626^102^19^2013-09-30 15:43:05^2013-09-30 15:43:05
1627^102^108^2013-09-30 15:43:05^2013-09-30 15:43:05
1628^102^286^2013-09-30 15:43:06^2013-09-30 15:43:06
1629^102^196^2013-09-30 15:43:06^2013-09-30 15:43:06
1630^102^287^2013-09-30 15:43:06^2013-09-30 15:43:06
1631^102^288^2013-09-30 15:43:06^2013-09-30 15:43:06
1632^102^43^2013-09-30 15:43:06^2013-09-30 15:43:06
1633^103^285^2013-09-30 15:43:07^2013-09-30 15:43:07
1634^103^108^2013-09-30 15:43:07^2013-09-30 15:43:07
1635^103^289^2013-09-30 15:43:07^2013-09-30 15:43:07
1636^103^26^2013-09-30 15:43:08^2013-09-30 15:43:08
1637^103^290^2013-09-30 15:43:08^2013-09-30 15:43:08
1638^103^197^2013-09-30 15:43:08^2013-09-30 15:43:08
1639^103^291^2013-09-30 15:43:08^2013-09-30 15:43:08
1640^103^30^2013-09-30 15:43:08^2013-09-30 15:43:08
1641^103^292^2013-09-30 15:43:08^2013-09-30 15:43:08
1642^103^293^2013-09-30 15:43:09^2013-09-30 15:43:09
1643^103^44^2013-09-30 15:43:09^2013-09-30 15:43:09
1644^103^237^2013-09-30 15:43:09^2013-09-30 15:43:09
1645^104^294^2013-09-30 15:43:10^2013-09-30 15:43:10
1646^104^23^2013-09-30 15:43:10^2013-09-30 15:43:10
1647^104^108^2013-09-30 15:43:10^2013-09-30 15:43:10
1648^104^289^2013-09-30 15:43:10^2013-09-30 15:43:10
1649^104^26^2013-09-30 15:43:10^2013-09-30 15:43:10
1650^104^290^2013-09-30 15:43:10^2013-09-30 15:43:10
1651^104^197^2013-09-30 15:43:10^2013-09-30 15:43:10
1652^104^293^2013-09-30 15:43:10^2013-09-30 15:43:10
1653^105^295^2013-09-30 15:43:11^2013-09-30 15:43:11
1654^105^296^2013-09-30 15:43:12^2013-09-30 15:43:12
1655^105^23^2013-09-30 15:43:12^2013-09-30 15:43:12
1656^105^108^2013-09-30 15:43:12^2013-09-30 15:43:12
1657^105^289^2013-09-30 15:43:12^2013-09-30 15:43:12
1658^105^26^2013-09-30 15:43:12^2013-09-30 15:43:12
1659^105^290^2013-09-30 15:43:12^2013-09-30 15:43:12
1660^105^197^2013-09-30 15:43:12^2013-09-30 15:43:12
1661^105^45^2013-09-30 15:43:12^2013-09-30 15:43:12
1662^105^77^2013-09-30 15:43:12^2013-09-30 15:43:12
1663^105^293^2013-09-30 15:43:12^2013-09-30 15:43:12
1664^106^297^2013-09-30 15:43:13^2013-09-30 15:43:13
1665^106^23^2013-09-30 15:43:14^2013-09-30 15:43:14
1666^106^108^2013-09-30 15:43:14^2013-09-30 15:43:14
1667^106^289^2013-09-30 15:43:14^2013-09-30 15:43:14
1668^106^26^2013-09-30 15:43:14^2013-09-30 15:43:14
1669^106^290^2013-09-30 15:43:14^2013-09-30 15:43:14
1670^106^197^2013-09-30 15:43:14^2013-09-30 15:43:14
1671^106^293^2013-09-30 15:43:14^2013-09-30 15:43:14
1672^107^298^2013-09-30 15:43:15^2013-09-30 15:43:15
1673^107^76^2013-09-30 15:43:15^2013-09-30 15:43:15
1674^107^299^2013-09-30 15:43:16^2013-09-30 15:43:16
1675^107^107^2013-09-30 15:43:16^2013-09-30 15:43:16
1676^107^19^2013-09-30 15:43:16^2013-09-30 15:43:16
1677^107^108^2013-09-30 15:43:16^2013-09-30 15:43:16
1678^107^286^2013-09-30 15:43:16^2013-09-30 15:43:16
1679^107^46^2013-09-30 15:43:16^2013-09-30 15:43:16
1680^107^300^2013-09-30 15:43:16^2013-09-30 15:43:16
1681^107^287^2013-09-30 15:43:16^2013-09-30 15:43:16
1682^107^288^2013-09-30 15:43:16^2013-09-30 15:43:16
1683^107^43^2013-09-30 15:43:17^2013-09-30 15:43:17
1684^108^197^2013-09-30 15:43:17^2013-09-30 15:43:17
1685^108^301^2013-09-30 15:43:17^2013-09-30 15:43:17
1686^108^19^2013-09-30 15:43:17^2013-09-30 15:43:17
1687^108^108^2013-09-30 15:43:18^2013-09-30 15:43:18
1688^108^286^2013-09-30 15:43:18^2013-09-30 15:43:18
1689^108^287^2013-09-30 15:43:18^2013-09-30 15:43:18
1690^108^302^2013-09-30 15:43:18^2013-09-30 15:43:18
1691^108^303^2013-09-30 15:43:18^2013-09-30 15:43:18
1692^108^304^2013-09-30 15:43:18^2013-09-30 15:43:18
1693^108^305^2013-09-30 15:43:18^2013-09-30 15:43:18
1694^108^56^2013-09-30 15:43:18^2013-09-30 15:43:18
1695^108^306^2013-09-30 15:43:19^2013-09-30 15:43:19
1696^108^307^2013-09-30 15:43:19^2013-09-30 15:43:19
1697^108^308^2013-09-30 15:43:19^2013-09-30 15:43:19
1698^108^288^2013-09-30 15:43:19^2013-09-30 15:43:19
1699^108^43^2013-09-30 15:43:19^2013-09-30 15:43:19
1700^109^298^2013-09-30 15:43:20^2013-09-30 15:43:20
1701^109^25^2013-09-30 15:43:21^2013-09-30 15:43:21
1702^109^309^2013-09-30 15:43:21^2013-09-30 15:43:21
1703^109^19^2013-09-30 15:43:21^2013-09-30 15:43:21
1704^109^108^2013-09-30 15:43:21^2013-09-30 15:43:21
1705^109^286^2013-09-30 15:43:21^2013-09-30 15:43:21
1706^109^287^2013-09-30 15:43:21^2013-09-30 15:43:21
1707^109^288^2013-09-30 15:43:21^2013-09-30 15:43:21
1708^109^43^2013-09-30 15:43:21^2013-09-30 15:43:21
1709^110^285^2013-09-30 15:43:22^2013-09-30 15:43:22
1710^110^19^2013-09-30 15:43:22^2013-09-30 15:43:22
1711^110^108^2013-09-30 15:43:22^2013-09-30 15:43:22
1712^110^286^2013-09-30 15:43:22^2013-09-30 15:43:22
1713^110^197^2013-09-30 15:43:22^2013-09-30 15:43:22
1714^110^287^2013-09-30 15:43:23^2013-09-30 15:43:23
1715^110^288^2013-09-30 15:43:23^2013-09-30 15:43:23
1716^110^44^2013-09-30 15:43:23^2013-09-30 15:43:23
1717^111^298^2013-09-30 15:43:23^2013-09-30 15:43:23
1718^111^76^2013-09-30 15:43:24^2013-09-30 15:43:24
1719^111^299^2013-09-30 15:43:24^2013-09-30 15:43:24
1720^111^107^2013-09-30 15:43:24^2013-09-30 15:43:24
1721^111^19^2013-09-30 15:43:24^2013-09-30 15:43:24
1722^111^108^2013-09-30 15:43:24^2013-09-30 15:43:24
1723^111^286^2013-09-30 15:43:24^2013-09-30 15:43:24
1724^111^287^2013-09-30 15:43:25^2013-09-30 15:43:25
1725^111^288^2013-09-30 15:43:25^2013-09-30 15:43:25
1726^111^43^2013-09-30 15:43:25^2013-09-30 15:43:25
1727^112^25^2013-09-30 15:43:26^2013-09-30 15:43:26
1728^112^246^2013-09-30 15:43:26^2013-09-30 15:43:26
1729^112^19^2013-09-30 15:43:26^2013-09-30 15:43:26
1730^112^108^2013-09-30 15:43:26^2013-09-30 15:43:26
1731^112^310^2013-09-30 15:43:26^2013-09-30 15:43:26
1732^112^197^2013-09-30 15:43:26^2013-09-30 15:43:26
1733^112^175^2013-09-30 15:43:27^2013-09-30 15:43:27
1734^112^158^2013-09-30 15:43:27^2013-09-30 15:43:27
1735^112^311^2013-09-30 15:43:27^2013-09-30 15:43:27
1736^112^312^2013-09-30 15:43:27^2013-09-30 15:43:27
1737^112^43^2013-09-30 15:43:27^2013-09-30 15:43:27
1738^112^37^2013-09-30 15:43:27^2013-09-30 15:43:27
1739^112^313^2013-09-30 15:43:28^2013-09-30 15:43:28
1740^112^36^2013-09-30 15:43:28^2013-09-30 15:43:28
1741^113^314^2013-09-30 15:43:29^2013-09-30 15:43:29
1742^113^197^2013-09-30 15:43:29^2013-09-30 15:43:29
1743^113^315^2013-09-30 15:43:29^2013-09-30 15:43:29
1744^113^316^2013-09-30 15:43:29^2013-09-30 15:43:29
1745^113^317^2013-09-30 15:43:29^2013-09-30 15:43:29
1746^113^265^2013-09-30 15:43:29^2013-09-30 15:43:29
1747^113^318^2013-09-30 15:43:30^2013-09-30 15:43:30
1748^113^319^2013-09-30 15:43:30^2013-09-30 15:43:30
1749^114^314^2013-09-30 15:43:31^2013-09-30 15:43:31
1750^114^320^2013-09-30 15:43:31^2013-09-30 15:43:31
1751^114^197^2013-09-30 15:43:31^2013-09-30 15:43:31
1752^114^315^2013-09-30 15:43:31^2013-09-30 15:43:31
1753^114^316^2013-09-30 15:43:31^2013-09-30 15:43:31
1754^114^317^2013-09-30 15:43:31^2013-09-30 15:43:31
1755^114^319^2013-09-30 15:43:32^2013-09-30 15:43:32
1756^114^313^2013-09-30 15:43:32^2013-09-30 15:43:32
1757^114^321^2013-09-30 15:43:32^2013-09-30 15:43:32
1758^115^314^2013-09-30 15:43:32^2013-09-30 15:43:32
1759^115^197^2013-09-30 15:43:33^2013-09-30 15:43:33
1760^115^315^2013-09-30 15:43:33^2013-09-30 15:43:33
1761^115^316^2013-09-30 15:43:33^2013-09-30 15:43:33
1762^115^317^2013-09-30 15:43:33^2013-09-30 15:43:33
1763^115^321^2013-09-30 15:43:33^2013-09-30 15:43:33
1764^115^322^2013-09-30 15:43:33^2013-09-30 15:43:33
1765^116^314^2013-09-30 15:43:34^2013-09-30 15:43:34
1766^116^323^2013-09-30 15:43:35^2013-09-30 15:43:35
1767^116^197^2013-09-30 15:43:35^2013-09-30 15:43:35
1768^116^315^2013-09-30 15:43:35^2013-09-30 15:43:35
1769^116^316^2013-09-30 15:43:35^2013-09-30 15:43:35
1770^116^317^2013-09-30 15:43:35^2013-09-30 15:43:35
1771^116^322^2013-09-30 15:43:36^2013-09-30 15:43:36
1772^116^273^2013-09-30 15:43:36^2013-09-30 15:43:36
1773^116^61^2013-09-30 15:43:36^2013-09-30 15:43:36
1774^117^314^2013-09-30 15:43:37^2013-09-30 15:43:37
1775^117^324^2013-09-30 15:43:37^2013-09-30 15:43:37
1776^117^197^2013-09-30 15:43:37^2013-09-30 15:43:37
1777^117^315^2013-09-30 15:43:37^2013-09-30 15:43:37
1778^117^316^2013-09-30 15:43:37^2013-09-30 15:43:37
1779^117^317^2013-09-30 15:43:37^2013-09-30 15:43:37
1780^117^325^2013-09-30 15:43:38^2013-09-30 15:43:38
1781^117^161^2013-09-30 15:43:38^2013-09-30 15:43:38
1782^117^326^2013-09-30 15:43:38^2013-09-30 15:43:38
1783^117^327^2013-09-30 15:43:38^2013-09-30 15:43:38
1784^118^314^2013-09-30 15:43:39^2013-09-30 15:43:39
1785^118^328^2013-09-30 15:43:40^2013-09-30 15:43:40
1786^118^197^2013-09-30 15:43:40^2013-09-30 15:43:40
1787^118^315^2013-09-30 15:43:40^2013-09-30 15:43:40
1788^118^316^2013-09-30 15:43:40^2013-09-30 15:43:40
1789^118^317^2013-09-30 15:43:40^2013-09-30 15:43:40
1790^118^238^2013-09-30 15:43:40^2013-09-30 15:43:40
1791^118^327^2013-09-30 15:43:40^2013-09-30 15:43:40
1792^118^329^2013-09-30 15:43:40^2013-09-30 15:43:40
1793^118^330^2013-09-30 15:43:40^2013-09-30 15:43:40
1794^119^314^2013-09-30 15:43:41^2013-09-30 15:43:41
1795^119^323^2013-09-30 15:43:42^2013-09-30 15:43:42
1796^119^331^2013-09-30 15:43:42^2013-09-30 15:43:42
1797^119^197^2013-09-30 15:43:42^2013-09-30 15:43:42
1798^119^315^2013-09-30 15:43:42^2013-09-30 15:43:42
1799^119^316^2013-09-30 15:43:42^2013-09-30 15:43:42
1800^119^317^2013-09-30 15:43:42^2013-09-30 15:43:42
1801^119^313^2013-09-30 15:43:42^2013-09-30 15:43:42
1802^119^145^2013-09-30 15:43:42^2013-09-30 15:43:42
1803^119^273^2013-09-30 15:43:43^2013-09-30 15:43:43
1804^119^332^2013-09-30 15:43:43^2013-09-30 15:43:43
1805^120^314^2013-09-30 15:43:43^2013-09-30 15:43:43
1806^120^333^2013-09-30 15:43:44^2013-09-30 15:43:44
1807^120^324^2013-09-30 15:43:44^2013-09-30 15:43:44
1808^120^323^2013-09-30 15:43:44^2013-09-30 15:43:44
1809^120^197^2013-09-30 15:43:44^2013-09-30 15:43:44
1810^120^315^2013-09-30 15:43:44^2013-09-30 15:43:44
1811^120^316^2013-09-30 15:43:44^2013-09-30 15:43:44
1812^120^317^2013-09-30 15:43:44^2013-09-30 15:43:44
1813^120^326^2013-09-30 15:43:44^2013-09-30 15:43:44
1814^120^74^2013-09-30 15:43:45^2013-09-30 15:43:45
1815^120^313^2013-09-30 15:43:45^2013-09-30 15:43:45
1816^120^145^2013-09-30 15:43:45^2013-09-30 15:43:45
1817^121^314^2013-09-30 15:43:46^2013-09-30 15:43:46
1818^121^323^2013-09-30 15:43:46^2013-09-30 15:43:46
1819^121^197^2013-09-30 15:43:46^2013-09-30 15:43:46
1820^121^315^2013-09-30 15:43:46^2013-09-30 15:43:46
1821^121^316^2013-09-30 15:43:47^2013-09-30 15:43:47
1822^121^317^2013-09-30 15:43:47^2013-09-30 15:43:47
1823^121^332^2013-09-30 15:43:47^2013-09-30 15:43:47
1824^121^37^2013-09-30 15:43:47^2013-09-30 15:43:47
1825^121^334^2013-09-30 15:43:47^2013-09-30 15:43:47
1826^122^314^2013-09-30 15:43:48^2013-09-30 15:43:48
1827^122^254^2013-09-30 15:43:48^2013-09-30 15:43:48
1828^122^335^2013-09-30 15:43:48^2013-09-30 15:43:48
1829^122^197^2013-09-30 15:43:48^2013-09-30 15:43:48
1830^122^315^2013-09-30 15:43:48^2013-09-30 15:43:48
1831^122^316^2013-09-30 15:43:48^2013-09-30 15:43:48
1832^122^317^2013-09-30 15:43:49^2013-09-30 15:43:49
1833^122^336^2013-09-30 15:43:49^2013-09-30 15:43:49
1834^122^334^2013-09-30 15:43:49^2013-09-30 15:43:49
1835^122^198^2013-09-30 15:43:49^2013-09-30 15:43:49
1836^122^89^2013-09-30 15:43:49^2013-09-30 15:43:49
1837^123^314^2013-09-30 15:43:50^2013-09-30 15:43:50
1838^123^337^2013-09-30 15:43:50^2013-09-30 15:43:50
1839^123^335^2013-09-30 15:43:50^2013-09-30 15:43:50
1840^123^323^2013-09-30 15:43:51^2013-09-30 15:43:51
1841^123^197^2013-09-30 15:43:51^2013-09-30 15:43:51
1842^123^315^2013-09-30 15:43:51^2013-09-30 15:43:51
1843^123^316^2013-09-30 15:43:51^2013-09-30 15:43:51
1844^123^317^2013-09-30 15:43:51^2013-09-30 15:43:51
1845^123^325^2013-09-30 15:43:51^2013-09-30 15:43:51
1846^123^89^2013-09-30 15:43:51^2013-09-30 15:43:51
1847^123^191^2013-09-30 15:43:51^2013-09-30 15:43:51
1848^124^314^2013-09-30 15:43:52^2013-09-30 15:43:52
1849^124^338^2013-09-30 15:43:52^2013-09-30 15:43:52
1850^124^197^2013-09-30 15:43:53^2013-09-30 15:43:53
1851^124^315^2013-09-30 15:43:53^2013-09-30 15:43:53
1852^124^316^2013-09-30 15:43:53^2013-09-30 15:43:53
1853^124^317^2013-09-30 15:43:53^2013-09-30 15:43:53
1854^124^198^2013-09-30 15:43:53^2013-09-30 15:43:53
1855^124^129^2013-09-30 15:43:53^2013-09-30 15:43:53
1856^124^339^2013-09-30 15:43:53^2013-09-30 15:43:53
1857^124^340^2013-09-30 15:43:54^2013-09-30 15:43:54
1858^125^314^2013-09-30 15:43:54^2013-09-30 15:43:54
1859^125^341^2013-09-30 15:43:54^2013-09-30 15:43:54
1860^125^342^2013-09-30 15:43:55^2013-09-30 15:43:55
1861^125^343^2013-09-30 15:43:55^2013-09-30 15:43:55
1862^125^197^2013-09-30 15:43:55^2013-09-30 15:43:55
1863^125^315^2013-09-30 15:43:55^2013-09-30 15:43:55
1864^125^316^2013-09-30 15:43:55^2013-09-30 15:43:55
1865^125^317^2013-09-30 15:43:55^2013-09-30 15:43:55
1866^125^198^2013-09-30 15:43:55^2013-09-30 15:43:55
1867^125^340^2013-09-30 15:43:55^2013-09-30 15:43:55
1868^125^97^2013-09-30 15:43:55^2013-09-30 15:43:55
1869^126^314^2013-09-30 15:43:56^2013-09-30 15:43:56
1870^126^344^2013-09-30 15:43:57^2013-09-30 15:43:57
1871^126^335^2013-09-30 15:43:57^2013-09-30 15:43:57
1872^126^197^2013-09-30 15:43:57^2013-09-30 15:43:57
1873^126^315^2013-09-30 15:43:57^2013-09-30 15:43:57
1874^126^316^2013-09-30 15:43:57^2013-09-30 15:43:57
1875^126^317^2013-09-30 15:43:58^2013-09-30 15:43:58
1876^126^265^2013-09-30 15:43:58^2013-09-30 15:43:58
1877^126^97^2013-09-30 15:43:58^2013-09-30 15:43:58
1878^126^326^2013-09-30 15:43:58^2013-09-30 15:43:58
1879^126^51^2013-09-30 15:43:58^2013-09-30 15:43:58
1880^127^314^2013-09-30 15:43:59^2013-09-30 15:43:59
1881^127^345^2013-09-30 15:43:59^2013-09-30 15:43:59
1882^127^335^2013-09-30 15:43:59^2013-09-30 15:43:59
1883^127^53^2013-09-30 15:43:59^2013-09-30 15:43:59
1884^127^197^2013-09-30 15:44:00^2013-09-30 15:44:00
1885^127^315^2013-09-30 15:44:00^2013-09-30 15:44:00
1886^127^316^2013-09-30 15:44:00^2013-09-30 15:44:00
1887^127^317^2013-09-30 15:44:00^2013-09-30 15:44:00
1888^127^326^2013-09-30 15:44:00^2013-09-30 15:44:00
1889^127^51^2013-09-30 15:44:00^2013-09-30 15:44:00
1890^128^346^2013-09-30 15:44:01^2013-09-30 15:44:01
1891^128^314^2013-09-30 15:44:01^2013-09-30 15:44:01
1892^128^347^2013-09-30 15:44:02^2013-09-30 15:44:02
1893^128^197^2013-09-30 15:44:02^2013-09-30 15:44:02
1894^128^24^2013-09-30 15:44:02^2013-09-30 15:44:02
1895^128^348^2013-09-30 15:44:02^2013-09-30 15:44:02
1896^128^349^2013-09-30 15:44:03^2013-09-30 15:44:03
1897^128^158^2013-09-30 15:44:03^2013-09-30 15:44:03
1898^128^254^2013-09-30 15:44:03^2013-09-30 15:44:03
1899^128^317^2013-09-30 15:44:03^2013-09-30 15:44:03
1900^128^325^2013-09-30 15:44:04^2013-09-30 15:44:04
1901^128^51^2013-09-30 15:44:04^2013-09-30 15:44:04
1902^129^346^2013-09-30 15:44:05^2013-09-30 15:44:05
1903^129^314^2013-09-30 15:44:05^2013-09-30 15:44:05
1904^129^152^2013-09-30 15:44:05^2013-09-30 15:44:05
1905^129^347^2013-09-30 15:44:06^2013-09-30 15:44:06
1906^129^197^2013-09-30 15:44:06^2013-09-30 15:44:06
1907^129^24^2013-09-30 15:44:06^2013-09-30 15:44:06
1908^129^348^2013-09-30 15:44:06^2013-09-30 15:44:06
1909^129^349^2013-09-30 15:44:06^2013-09-30 15:44:06
1910^129^350^2013-09-30 15:44:07^2013-09-30 15:44:07
1911^129^328^2013-09-30 15:44:07^2013-09-30 15:44:07
1912^129^317^2013-09-30 15:44:07^2013-09-30 15:44:07
1913^129^325^2013-09-30 15:44:07^2013-09-30 15:44:07
1914^129^51^2013-09-30 15:44:07^2013-09-30 15:44:07
1915^130^346^2013-09-30 15:44:08^2013-09-30 15:44:08
1916^130^314^2013-09-30 15:44:08^2013-09-30 15:44:08
1917^130^351^2013-09-30 15:44:09^2013-09-30 15:44:09
1918^130^347^2013-09-30 15:44:09^2013-09-30 15:44:09
1919^130^197^2013-09-30 15:44:09^2013-09-30 15:44:09
1920^130^24^2013-09-30 15:44:09^2013-09-30 15:44:09
1921^130^348^2013-09-30 15:44:09^2013-09-30 15:44:09
1922^130^349^2013-09-30 15:44:09^2013-09-30 15:44:09
1923^130^331^2013-09-30 15:44:09^2013-09-30 15:44:09
1924^130^323^2013-09-30 15:44:09^2013-09-30 15:44:09
